"lhs","op","rhs","est","se","t","df","pvalue","ci.lower","ci.upper","std.lv","std.all"
"Restless_Freq_30_Day","|","t3",1.68905150230144,0.0257355481428138,65.631067693931,99543.8671156815,0,1.63861014149726,1.73949286310561,1.68905150230144,1.68905150230144
"Restless_Freq_30_Day","|","t4",2.31604963806193,0.0436702453564349,53.034958222891,43762.0312329528,0,2.23045516260726,2.40164411351659,2.31604963806193,2.31604963806193
"Afraid_Freq_30_Day","|","t1",0.690591084117467,0.0161706692255183,42.706400983558,146033.197112386,0,0.658896892139093,0.72228527609584,0.690591084117467,0.690591084117467
"Afraid_Freq_30_Day","|","t2",1.41912423424512,0.0217379331772993,65.2833101781311,110283.869094888,0,1.37651820051843,1.4617302679718,1.41912423424512,1.41912423424512
"Afraid_Freq_30_Day","|","t3",2.02603898873355,0.0333684520539902,60.7172003500618,162243.606809324,0,1.96063753658207,2.09144044088504,2.02603898873355,2.02603898873355
"Afraid_Freq_30_Day","|","t4",2.53565696283426,0.0551019660760962,46.0175406324431,336967.996076091,0,2.42765870592585,2.64365521974267,2.53565696283426,2.53565696283426
"Frustrated_Freq_30_Day","|","t1",-0.600453757178336,0.0158251770217224,-37.9429409449338,839230.040666332,9.35514992081172e-315,-0.631470578923345,-0.569436935433327,-0.600453757178336,-0.600453757178336
"Frustrated_Freq_30_Day","|","t2",0.533441950907495,0.015604622693781,34.1848669702273,704365.445497285,6.59155125740226e-256,0.502857399879589,0.5640265019354,0.533441950907495,0.533441950907495
"Frustrated_Freq_30_Day","|","t3",1.51576978345106,0.0230026231801372,65.8955185928503,358027.086591264,0,1.4706853180532,1.56085424884892,1.51576978345106,1.51576978345106
"Frustrated_Freq_30_Day","|","t4",2.13101483820795,0.0365997037437596,58.2249204290704,776874.085414061,0,2.05928062526392,2.20274905115198,2.13101483820795,2.13101483820795
"Upset_Freq_30_Day","|","t1",-0.37136309675418,0.0151898970927122,-24.4480324315267,267723.063238387,7.37651670653257e-132,-0.401134882581747,-0.341591310926614,-0.37136309675418,-0.37136309675418
"Upset_Freq_30_Day","|","t2",0.711257586154191,0.0162581531357633,43.7477479892614,174966.880768061,0,0.67939197111689,0.743123201191492,0.711257586154191,0.711257586154191
"Upset_Freq_30_Day","|","t3",1.74153123523276,0.0267004898928702,65.2246922142729,100898.624217085,0,1.68919860889898,1.79386386156654,1.74153123523276,1.74153123523276
"Upset_Freq_30_Day","|","t4",2.31155562517066,0.0434727899129643,53.1724701772894,754111.445862113,0,2.22635038587758,2.39676086446374,2.31155562517066,2.31155562517066
"Hopeless_Freq","|","t1",0.83565977937476,0.016854578756177,49.5805793466359,180326.272328479,0,0.802625190307218,0.868694368442302,0.83565977937476,0.83565977937476
"Hopeless_Freq","|","t2",1.37813408278866,0.0212500412544801,64.8532426965574,74827.6767504008,0,1.33648409355645,1.41978407202087,1.37813408278866,1.37813408278866
"Hopeless_Freq","|","t3",1.93843564466808,0.0310224377914382,62.4849554925392,110053.842911899,0,1.87763211517126,1.99923917416491,1.93843564466808,1.93843564466808
"Hopeless_Freq","|","t4",2.4476509647665,0.0500493429653091,48.9047571805898,66085.3415631752,0,2.34955425844666,2.54574767108635,2.4476509647665,2.4476509647665
"Everything_Effort","|","t1",0.163243924318785,0.0148846191917333,10.9672892679342,141729.402402691,5.63353599387647e-28,0.134070357638075,0.192417490999496,0.163243924318785,0.163243924318785
"Everything_Effort","|","t2",0.894615768919249,0.0171818082841429,52.0676144282725,163673.597066664,0,0.860939794459575,0.928291743378923,0.894615768919249,0.894615768919249
"Everything_Effort","|","t3",1.50504900717315,0.0228539979369779,65.8549550640314,74317.1545876562,0,1.46025526478182,1.54984274956447,1.50504900717315,1.50504900717315
"Everything_Effort","|","t4",2.04032044480484,0.0337797560725891,60.4006861512087,118959.74186128,0,1.97411266586018,2.1065282237495,2.04032044480484,2.04032044480484
"Worthless_Freq","|","t1",0.871722666977563,0.0170511625524529,51.123943267561,99773.6166432549,0,0.838302597057761,0.905142736897364,0.871722666977563,0.871722666977563
"Worthless_Freq","|","t2",1.39228838291176,0.0214154474301962,65.0132754615534,52856.5996109468,0,1.35031391606169,1.43426284976184,1.39228838291176,1.39228838291176
"Worthless_Freq","|","t3",1.94134545943723,0.0310957308313471,62.4312536652198,116355.743938896,0,1.88039831294583,2.00229260592862,1.94134545943723,1.94134545943723
"Worthless_Freq","|","t4",2.42700706270327,0.0489593075323212,49.57192380838,789181.997763203,0,2.33104843606061,2.52296568934593,2.42700706270327,2.42700706270327
"Irritable_Freq","|","t1",-0.315643357269145,0.0150842720017433,-20.9253291927291,162.381193955753,5.80438747180567e-48,-0.345429981096307,-0.285856733441983,-0.315643357269145,-0.315643357269145
"Irritable_Freq","|","t2",0.75941263683056,0.0164750536693966,46.0946988137109,172.604655940551,6.04012835858851e-99,0.726894123493115,0.791931150168005,0.75941263683056,0.75941263683056
"Irritable_Freq","|","t3",1.67782126974455,0.0255428387977545,65.6865622114031,175.688158769523,1.39037631124168e-125,1.62741097958434,1.72823155990475,1.67782126974455,1.67782126974455
"Irritable_Freq","|","t4",2.32380300865643,0.0440094958902399,52.8023091755475,8.10858671487318e+54,0,2.2375459817338,2.41006003557907,2.32380300865643,2.32380300865643
"Ashamed_Freq","|","t1",0.878197983673758,0.0170876396502245,51.3937560511594,360052.230339452,0,0.844706712793048,0.911689254554467,0.878197983673758,0.878197983673758
"Ashamed_Freq","|","t2",1.52400128956939,0.0231183566248696,65.9216965244814,48277.1781637269,0,1.47868900717204,1.56931357196674,1.52400128956939,1.52400128956939
"Ashamed_Freq","|","t3",2.14595547659307,0.0371014432667407,57.8402155723358,201351.888396271,0,2.07323754689447,2.21867340629167,2.14595547659307,2.14595547659307
"Ashamed_Freq","|","t4",2.51096073181875,0.0536117860325788,46.835983608024,881520.759464714,0,2.40588341777251,2.616038045865,2.51096073181875,2.51096073181875
"Lonely_Frequency","|","t1",0.351049937553225,0.0151491741789195,23.1728761850081,738504.73458893,9.4293934959726e-119,0.321358053103812,0.380741822002637,0.351049937553225,0.351049937553225
"Lonely_Frequency","|","t2",1.02774967494667,0.018038022144029,56.9768496091395,493715.162324103,0,0.992395714520231,1.06310363537311,1.02774967494667,1.02774967494667
"Lonely_Frequency","|","t3",1.68024004281161,0.0255802517523179,65.6850471637506,193355.915664428,0,1.63010335681722,1.73037672880601,1.68024004281161,1.68024004281161
"Lonely_Frequency","|","t4",2.22338996221158,0.039885550580524,55.7442464714841,231761.342789377,0,2.14521531130613,2.30156461311703,2.22338996221158,2.22338996221158
"Angry_Freq","|","t1",-0.333313336195058,0.0151155982325058,-22.0509523386428,359336.273001431,1.10316434986985e-107,-0.362939464126244,-0.303687208263871,-0.333313336195058,-0.333313336195058
"Angry_Freq","|","t2",0.800864047898005,0.0166752831391597,48.0270134674524,223509.246779348,0,0.768180916525019,0.833547179270992,0.800864047898005,0.800864047898005
"Angry_Freq","|","t3",1.82321301850107,0.0283496580330613,64.3116405980925,195152.317976109,0,1.76764836516175,1.87877767184039,1.82321301850107,1.82321301850107
"Angry_Freq","|","t4",2.34942231511795,0.0451661783537567,52.0172926014789,9208972.00594659,0,2.26089822059027,2.43794640964563,2.34942231511795,2.34942231511795
"People_Mean","|","t1",0.365815022147088,0.0151785350099536,24.1008122264235,175350.659365038,3.96765017913601e-128,0.336065434841846,0.395564609452329,0.365815022147088,0.365815022147088
"People_Mean","|","t2",1.23657754801214,0.0197614539882704,62.5752309898919,137997.329162431,0,1.19784547019675,1.27530962582753,1.23657754801214,1.23657754801214
"People_Mean","|","t3",2.01306972725004,0.0330023950486828,60.99768590372,84388.7702638547,0,1.94838529380041,2.07775416069966,2.01306972725004,2.01306972725004
"Upset_Think_Day","|","t1",-0.323738746228091,0.0150982343616013,-21.4421592932378,240794.882697566,6.73560592932971e-102,-0.35333089055301,-0.294146601903173,-0.323738746228091,-0.323738746228091
"Upset_Think_Day","|","t2",0.458493046924077,0.0153925990156295,29.7865907153514,156887.388533088,2.03917932402114e-194,0.428323874473975,0.488662219374178,0.458493046924077,0.458493046924077
"Upset_Think_Day","|","t3",1.63135651996062,0.0247524316222498,65.9069195647914,114286.574588498,0,1.58284213165427,1.67987090826696,1.63135651996062,1.63135651996062
"Minor_Setback_Irritate","|","t1",-0.624459133701745,0.0159115905772542,-39.2455506361768,219021.184065433,0,-0.655645450513118,-0.593272816890371,-0.624459133701745,-0.624459133701745
"Minor_Setback_Irritate","|","t2",0.148813751538785,0.0148724280550243,10.0060158965443,385699.899677402,1.44365420857604e-23,0.119664236714198,0.177963266363372,0.148813751538785,0.148813751538785
"Minor_Setback_Irritate","|","t3",1.42235110134923,0.0217774987207095,65.3128772771613,214965.034650138,0,1.37966774785387,1.4650344548446,1.42235110134923,1.42235110134923
"Mood_Up_Down","|","t1",-0.391296798406224,0.0152322338932968,-25.6887335861105,126938.034203569,3.68129896753505e-145,-0.421151712910221,-0.361441883902227,-0.391296798406224,-0.391296798406224
"Mood_Up_Down","|","t2",0.41394909914635,0.015283223224144,27.0851961706876,578117.836066283,1.85763379616246e-161,0.383994469345439,0.443903728947261,0.41394909914635,0.41394909914635
"Mood_Up_Down","|","t3",1.38829525975294,0.0213683999800962,64.9695466691973,645074.709098189,0,1.34641388680197,1.4301766327039,1.38829525975294,1.38829525975294
"Angry_Ready_Hit","|","t1",0.578926338259227,0.0157510520794193,36.7547726551971,106463.375198781,6.87841164197296e-294,0.548054492488051,0.609798184030402,0.578926338259227,0.578926338259227
"Angry_Ready_Hit","|","t2",1.28512854542734,0.0202396437792392,63.4956108637423,147237.437304175,0,1.24545924645886,1.32479784439582,1.28512854542734,1.28512854542734
"Angry_Ready_Hit","|","t3",1.98478138590672,0.0322268834014592,61.5877545830835,123964.863277028,0,1.92161723838563,2.0479455334278,1.98478138590672,1.98478138590672
"Enjoy_Hurting_Say_Mean","|","t1",0.952796271301754,0.0175351528817809,54.3363538216831,251492.118497078,0,0.91842783778394,0.987164704819568,0.952796271301754,0.952796271301754
"Enjoy_Hurting_Say_Mean","|","t2",1.63569316854912,0.0248236138269594,65.8926286861865,188798.53957898,0,1.58703946756916,1.68434686952907,1.63569316854912,1.63569316854912
"Enjoy_Hurting_Say_Mean","|","t3",2.42508315672942,0.0488605915604295,49.6327015142692,146659.635991453,0,2.32931736666397,2.52084894679486,2.42508315672942,2.42508315672942
"When_Insult_Get_Even","|","t1",-0.014682220787021,0.0148132538073394,-0.991154339078865,218534.857661141,0.321611320154844,-0.0437158255471103,0.0143513839730683,-0.014682220787021,-0.014682220787021
"When_Insult_Get_Even","|","t2",0.882796232106323,0.0171137750034687,51.5839568959739,232174.800873887,0,0.849253674597252,0.916338789615393,0.882796232106323,0.882796232106323
"When_Insult_Get_Even","|","t3",1.92271087966824,0.0306313573665995,62.7693659362534,473948.650512409,0,1.86267436911157,1.9827473902249,1.92271087966824,1.92271087966824
"Sometimes_Just_Hit_Someone","|","t1",1.00091009272812,0.0178515456403925,56.0685395478236,400068.085736399,0,0.965921600350512,1.03589858510573,1.00091009272812,1.00091009272812
"Sometimes_Just_Hit_Someone","|","t2",1.59132374010844,0.0241147083367685,65.989756868927,352766.27939434,0,1.54405961810433,1.63858786211255,1.59132374010844,1.59132374010844
"Sometimes_Just_Hit_Someone","|","t3",2.15422297016546,0.037384102955806,57.6240380225812,66159.3835178481,0,2.08095013427512,2.22749580605579,2.15422297016546,2.15422297016546
"More_Sucessful","|","t1",-0.057411202783675,0.0148215485274577,-3.87349558498005,165202.00703192,0.000107326673324185,-0.0864611169289196,-0.0283612886384303,-0.057411202783675,-0.057411202783675
"More_Sucessful","|","t2",0.857227346569806,0.0169708000971958,50.5118993600927,307941.217680488,0,0.823965058852871,0.890489634286741,0.857227346569806,0.857227346569806
"More_Sucessful","|","t3",1.68452209715144,0.0256554493940491,65.6594266301244,255964.458698903,0,1.63423810255684,1.73480609174604,1.68452209715144,1.68452209715144
"Others_More_Life","|","t1",-0.36388284020062,0.0151746154808887,-23.9797074699456,2317106.30888718,4.69352688070836e-127,-0.393624555558301,-0.334141124842938,-0.36388284020062,-0.36388284020062
"Others_More_Life","|","t2",0.150244972041087,0.0148735860779326,10.101462502308,378753.673754796,5.48070021777578e-24,0.121093185848441,0.179396758233732,0.150244972041087,0.150244972041087
"Others_More_Life","|","t3",0.34724411372934,0.0151418167724207,22.9327906253502,251902.304162824,2.88156121381914e-116,0.317566555597284,0.376921671861397,0.34724411372934,0.34724411372934
"Others_More_Life","|","t4",0.753783461916109,0.0164483058205734,45.8274226013772,497108.119528381,0,0.721545296407223,0.786021627424995,0.753783461916109,0.753783461916109
"Others_More_Life","|","t5",1.21339482668201,0.0195442172518014,62.0845957169339,248507.302735555,0,1.17508867819085,1.25170097517318,1.21339482668201,1.21339482668201
"Others_More_Life","|","t6",1.82826702476407,0.0284579756326784,64.2444511290069,358280.656989059,0,1.77249022902268,1.88404382050547,1.82826702476407,1.82826702476407
"Disapoint_Acheivment","|","t1",-0.474291090027196,0.0154343287539302,-30.7296221033534,811295.716901296,3.01425747039766e-207,-0.504541863641303,-0.444040316413089,-0.474291090027196,-0.474291090027196
"Disapoint_Acheivment","|","t2",0.0493682381905022,0.0148192314230722,3.33136292842018,2373919.3142215,0.000864231672251177,0.0203230635137658,0.0784134128672387,0.0493682381905022,0.0493682381905022
"Disapoint_Acheivment","|","t3",0.248437566882835,0.0149799884927523,16.584630021781,2980369.63450109,9.05955408350755e-62,0.219077317024658,0.277797816741011,0.248437566882835,0.248437566882835
"Disapoint_Acheivment","|","t4",0.45304434091567,0.0153785615586726,29.4594744240028,590670.78508349,1.31009467642875e-190,0.422902852362635,0.483185829468704,0.45304434091567,0.45304434091567
"Disapoint_Acheivment","|","t5",0.926728198227822,0.0173729735370698,53.3430961746648,627434.652766705,0,0.892677730105099,0.960778666350545,0.926728198227822,0.926728198227822
"Disapoint_Acheivment","|","t6",1.66894393103404,0.0253839438414782,65.7480154170104,295514.682363567,0,1.61919211154639,1.71869575052168,1.66894393103404,1.66894393103404
"Gave_Up","|","t1",-0.162068819326307,0.0148835793939034,-10.8891023481014,1801760.77488537,1.30172373807585e-27,-0.191240118495737,-0.132897520156878,-0.162068819326307,-0.162068819326307
"Gave_Up","|","t2",0.363682436611225,0.0151742106840583,23.967140313486,2384818.77675117,6.34010690857119e-127,0.333941515082267,0.393423358140182,0.363682436611225,0.363682436611225
"Gave_Up","|","t3",0.613986432385776,0.0158733989040496,38.6802118498476,1002691.09040523,0,0.582875104666613,0.645097760104939,0.613986432385776,0.613986432385776
"Gave_Up","|","t4",0.988548891834769,0.0177680969480203,55.6361716579283,427927.239985395,0,0.953723963242764,1.02337382042677,0.988548891834769,0.988548891834769
"Gave_Up","|","t5",1.38963797347381,0.0213841781548951,64.9843993726598,366380.760654623,0,1.34772561599081,1.43155033095682,1.38963797347381,1.38963797347381
"Gave_Up","|","t6",1.95314762354883,0.0313960077144916,62.2100631809729,512639.322159833,0,1.89161243388272,2.01468281321495,1.95314762354883,1.95314762354883
"No_Good_Sense","|","t1",-0.223941718593843,0.0149484362815597,-14.980946125455,1227562.93443783,9.88320054076522e-51,-0.253240144218844,-0.194643292968841,-0.223941718593843,-0.223941718593843
"No_Good_Sense","|","t2",0.33529672681542,0.0151192598118765,22.1767950936353,1296671.98315674,6.02914859155605e-109,0.305663494450413,0.364929959180428,0.33529672681542,0.33529672681542
"No_Good_Sense","|","t3",0.55261000247437,0.0156646565130079,35.2775052562106,2188641.6433852,1.55153821052156e-272,0.521907822899735,0.583312182049004,0.55261000247437,0.55261000247437
"No_Good_Sense","|","t4",0.900661092238338,0.0172170731621566,52.312090664632,2716971.0435369,0,0.866916233888556,0.93440595058812,0.900661092238338,0.900661092238338
"No_Good_Sense","|","t5",1.36867326337323,0.0211412291230226,64.7395312452651,368894.178618583,0,1.32723707974851,1.41010944699795,1.36867326337323,1.36867326337323
"No_Good_Sense","|","t6",1.91241873156645,0.030380180064107,62.9495522255281,494694.357493676,0,1.85287452711064,1.97196293602226,1.91241873156645,1.91241873156645
"Difficult_Arrange","|","t1",-0.56316935652489,0.0156987650274555,-35.8734814834138,1286103.03175044,1.09277681314608e-281,-0.59393839953752,-0.53240031351226,-0.56316935652489,-0.56316935652489
"Difficult_Arrange","|","t2",0.0204807609685265,0.0148137992096212,1.38254614354599,2247329.22820604,0.166804209845994,-0.00855376759393115,0.0495152895309841,0.0204807609685265,0.0204807609685265
"Difficult_Arrange","|","t3",0.242813876791089,0.014972448307595,16.2173795362458,1182047.92621805,3.85710805662902e-59,0.213468387299335,0.272159366282843,0.242813876791089,0.242813876791089
"Difficult_Arrange","|","t4",0.582983360926308,0.015764776537717,36.9801220798486,523562.813097154,5.83610850626676e-299,0.552084895257451,0.613881826595165,0.582983360926308,0.582983360926308
